season,holiday,workingday,weather,temp,humidity,windspeed,count,hour,month,day_of_week,year
4.0,0.0,1.0,2.0,16.4,87.0,0.0,11.0,1.0,11.0,3.0,2011.0
4.0,0.0,1.0,2.0,15.58,94.0,0.0,5.0,2.0,11.0,3.0,2011.0
4.0,0.0,1.0,1.0,15.58,94.0,6.0032,11.0,3.0,11.0,3.0,2011.0
4.0,0.0,1.0,1.0,15.58,94.0,6.0032,3.0,4.0,11.0,3.0,2011.0
4.0,0.0,1.0,2.0,14.76,100.0,8.9981,23.0,5.0,11.0,3.0,2011.0
4.0,0.0,1.0,2.0,14.76,100.0,8.9981,114.0,6.0,11.0,3.0,2011.0
4.0,0.0,1.0,2.0,15.58,94.0,11.0014,272.0,7.0,11.0,3.0,2011.0
4.0,0.0,1.0,2.0,16.4,94.0,6.0032,436.0,8.0,11.0,3.0,2011.0
4.0,0.0,1.0,2.0,17.22,94.0,7.0015,211.0,9.0,11.0,3.0,2011.0
4.0,0.0,1.0,2.0,18.04,88.0,15.0013,117.0,10.0,11.0,3.0,2011.0
4.0,0.0,1.0,2.0,18.86,67.0,26.0027,108.0,11.0,11.0,3.0,2011.0
4.0,0.0,1.0,2.0,17.22,67.0,23.9994,167.0,12.0,11.0,3.0,2011.0
4.0,0.0,1.0,3.0,14.76,81.0,23.9994,96.0,13.0,11.0,3.0,2011.0
4.0,0.0,1.0,3.0,14.76,87.0,19.0012,64.0,14.0,11.0,3.0,2011.0
4.0,0.0,1.0,3.0,14.76,81.0,19.9995,62.0,15.0,11.0,3.0,2011.0
4.0,0.0,1.0,3.0,14.76,81.0,15.0013,73.0,16.0,11.0,3.0,2011.0
4.0,0.0,1.0,3.0,14.76,81.0,15.0013,177.0,17.0,11.0,3.0,2011.0
4.0,0.0,1.0,2.0,14.76,81.0,11.0014,273.0,18.0,11.0,3.0,2011.0
4.0,0.0,1.0,2.0,14.76,71.0,15.0013,211.0,19.0,11.0,3.0,2011.0
4.0,0.0,1.0,2.0,14.76,62.0,19.0012,168.0,20.0,11.0,3.0,2011.0
4.0,0.0,1.0,1.0,14.76,57.0,16.9979,136.0,21.0,11.0,3.0,2011.0
4.0,0.0,1.0,1.0,14.76,53.0,19.0012,89.0,22.0,11.0,3.0,2011.0
4.0,0.0,1.0,2.0,13.94,57.0,11.0014,82.0,23.0,11.0,3.0,2011.0
4.0,1.0,0.0,1.0,13.94,53.0,16.9979,66.0,0.0,11.0,4.0,2011.0
4.0,1.0,0.0,1.0,13.12,57.0,22.0028,19.0,1.0,11.0,4.0,2011.0
4.0,1.0,0.0,1.0,13.12,57.0,19.0012,11.0,2.0,11.0,4.0,2011.0
4.0,1.0,0.0,1.0,12.3,61.0,12.998,6.0,3.0,11.0,4.0,2011.0
4.0,1.0,0.0,1.0,12.3,61.0,12.998,8.0,4.0,11.0,4.0,2011.0
4.0,1.0,0.0,1.0,12.3,49.0,16.9979,13.0,5.0,11.0,4.0,2011.0
4.0,1.0,0.0,1.0,11.48,45.0,22.0028,46.0,6.0,11.0,4.0,2011.0
4.0,1.0,0.0,1.0,11.48,45.0,16.9979,121.0,7.0,11.0,4.0,2011.0
4.0,1.0,0.0,1.0,12.3,42.0,23.9994,258.0,8.0,11.0,4.0,2011.0
4.0,1.0,0.0,1.0,13.12,45.0,30.0026,201.0,9.0,11.0,4.0,2011.0
4.0,1.0,0.0,1.0,13.12,42.0,36.9974,200.0,10.0,11.0,4.0,2011.0
4.0,1.0,0.0,1.0,13.94,42.0,32.9975,170.0,11.0,11.0,4.0,2011.0
4.0,1.0,0.0,1.0,13.94,42.0,31.0009,239.0,12.0,11.0,4.0,2011.0
4.0,1.0,0.0,1.0,15.58,37.0,36.9974,236.0,13.0,11.0,4.0,2011.0
4.0,1.0,0.0,1.0,15.58,37.0,31.0009,247.0,14.0,11.0,4.0,2011.0
4.0,1.0,0.0,1.0,14.76,37.0,27.9993,216.0,15.0,11.0,4.0,2011.0
4.0,1.0,0.0,1.0,14.76,34.0,22.0028,238.0,16.0,11.0,4.0,2011.0
4.0,1.0,0.0,1.0,13.94,39.0,22.0028,310.0,17.0,11.0,4.0,2011.0
4.0,1.0,0.0,1.0,13.94,39.0,16.9979,208.0,18.0,11.0,4.0,2011.0
4.0,1.0,0.0,1.0,13.12,39.0,11.0014,199.0,19.0,11.0,4.0,2011.0
4.0,1.0,0.0,1.0,13.12,39.0,12.998,109.0,20.0,11.0,4.0,2011.0
4.0,1.0,0.0,1.0,12.3,45.0,11.0014,83.0,21.0,11.0,4.0,2011.0
4.0,1.0,0.0,1.0,13.12,39.0,12.998,91.0,22.0,11.0,4.0,2011.0
4.0,1.0,0.0,1.0,12.3,45.0,6.0032,73.0,23.0,11.0,4.0,2011.0
4.0,0.0,0.0,1.0,9.84,60.0,8.9981,64.0,0.0,11.0,5.0,2011.0
4.0,0.0,0.0,1.0,9.84,60.0,8.9981,54.0,1.0,11.0,5.0,2011.0
4.0,0.0,0.0,1.0,9.84,65.0,6.0032,46.0,2.0,11.0,5.0,2011.0
4.0,0.0,0.0,1.0,9.84,70.0,8.9981,17.0,3.0,11.0,5.0,2011.0
4.0,0.0,0.0,1.0,8.2,80.0,8.9981,7.0,4.0,11.0,5.0,2011.0
4.0,0.0,0.0,1.0,9.02,75.0,6.0032,4.0,5.0,11.0,5.0,2011.0
4.0,0.0,0.0,1.0,9.02,75.0,11.0014,7.0,6.0,11.0,5.0,2011.0
4.0,0.0,0.0,1.0,9.02,75.0,12.998,27.0,7.0,11.0,5.0,2011.0
4.0,0.0,0.0,1.0,10.66,70.0,12.998,101.0,8.0,11.0,5.0,2011.0
4.0,0.0,0.0,1.0,12.3,61.0,11.0014,160.0,9.0,11.0,5.0,2011.0
4.0,0.0,0.0,1.0,13.94,61.0,19.0012,232.0,10.0,11.0,5.0,2011.0
4.0,0.0,0.0,1.0,15.58,54.0,19.0012,315.0,11.0,11.0,5.0,2011.0
4.0,0.0,0.0,1.0,18.04,44.0,19.0012,366.0,12.0,11.0,5.0,2011.0
4.0,0.0,0.0,1.0,19.68,36.0,19.0012,353.0,13.0,11.0,5.0,2011.0
4.0,0.0,0.0,1.0,20.5,36.0,19.9995,435.0,14.0,11.0,5.0,2011.0
4.0,0.0,0.0,1.0,21.32,29.0,19.0012,386.0,15.0,11.0,5.0,2011.0
4.0,0.0,0.0,1.0,21.32,32.0,16.9979,361.0,16.0,11.0,5.0,2011.0
4.0,0.0,0.0,1.0,20.5,34.0,16.9979,285.0,17.0,11.0,5.0,2011.0
4.0,0.0,0.0,1.0,17.22,58.0,12.998,203.0,18.0,11.0,5.0,2011.0
4.0,0.0,0.0,1.0,17.22,50.0,16.9979,171.0,19.0,11.0,5.0,2011.0
4.0,0.0,0.0,1.0,17.22,50.0,19.0012,132.0,20.0,11.0,5.0,2011.0
4.0,0.0,0.0,1.0,17.22,47.0,19.0012,122.0,21.0,11.0,5.0,2011.0
4.0,0.0,0.0,1.0,17.22,47.0,16.9979,118.0,22.0,11.0,5.0,2011.0
4.0,0.0,0.0,1.0,16.4,58.0,11.0014,101.0,23.0,11.0,5.0,2011.0
4.0,0.0,0.0,2.0,16.4,58.0,12.998,73.0,0.0,11.0,6.0,2011.0
4.0,0.0,0.0,2.0,14.76,66.0,12.998,71.0,1.0,11.0,6.0,2011.0
4.0,0.0,0.0,1.0,14.76,57.0,7.0015,57.0,2.0,11.0,6.0,2011.0
4.0,0.0,0.0,2.0,14.76,62.0,8.9981,28.0,3.0,11.0,6.0,2011.0
4.0,0.0,0.0,2.0,14.76,62.0,8.9981,6.0,4.0,11.0,6.0,2011.0
4.0,0.0,0.0,1.0,13.94,61.0,11.0014,5.0,5.0,11.0,6.0,2011.0
4.0,0.0,0.0,1.0,13.94,66.0,8.9981,23.0,6.0,11.0,6.0,2011.0
4.0,0.0,0.0,1.0,13.94,66.0,15.0013,43.0,7.0,11.0,6.0,2011.0
4.0,0.0,0.0,1.0,13.94,66.0,6.0032,79.0,8.0,11.0,6.0,2011.0
4.0,0.0,0.0,1.0,16.4,54.0,19.0012,135.0,9.0,11.0,6.0,2011.0
4.0,0.0,0.0,1.0,18.04,44.0,22.0028,241.0,10.0,11.0,6.0,2011.0
4.0,0.0,0.0,1.0,18.86,40.0,27.9993,295.0,11.0,11.0,6.0,2011.0
4.0,0.0,0.0,2.0,21.32,29.0,27.9993,354.0,12.0,11.0,6.0,2011.0
4.0,0.0,0.0,2.0,21.32,29.0,27.9993,339.0,13.0,11.0,6.0,2011.0
4.0,0.0,0.0,2.0,22.14,28.0,32.9975,371.0,14.0,11.0,6.0,2011.0
4.0,0.0,0.0,2.0,20.5,42.0,22.0028,310.0,15.0,11.0,6.0,2011.0
4.0,0.0,0.0,2.0,22.14,28.0,26.0027,319.0,16.0,11.0,6.0,2011.0
4.0,0.0,0.0,1.0,21.32,27.0,22.0028,231.0,17.0,11.0,6.0,2011.0
4.0,0.0,0.0,1.0,21.32,27.0,22.0028,190.0,18.0,11.0,6.0,2011.0
4.0,0.0,0.0,1.0,20.5,29.0,23.9994,157.0,19.0,11.0,6.0,2011.0
4.0,0.0,0.0,1.0,20.5,31.0,23.9994,139.0,20.0,11.0,6.0,2011.0
4.0,0.0,0.0,1.0,19.68,36.0,16.9979,95.0,21.0,11.0,6.0,2011.0
4.0,0.0,0.0,1.0,19.68,41.0,26.0027,89.0,22.0,11.0,6.0,2011.0
4.0,0.0,0.0,1.0,18.86,51.0,19.9995,67.0,23.0,11.0,6.0,2011.0
4.0,0.0,1.0,1.0,18.86,59.0,19.0012,30.0,0.0,11.0,0.0,2011.0
4.0,0.0,1.0,1.0,18.86,63.0,19.9995,11.0,1.0,11.0,0.0,2011.0
4.0,0.0,1.0,1.0,18.86,63.0,23.9994,17.0,2.0,11.0,0.0,2011.0
4.0,0.0,1.0,1.0,18.04,67.0,19.0012,7.0,3.0,11.0,0.0,2011.0
4.0,0.0,1.0,1.0,18.04,67.0,15.0013,5.0,4.0,11.0,0.0,2011.0
4.0,0.0,1.0,2.0,18.04,67.0,16.9979,19.0,5.0,11.0,0.0,2011.0
4.0,0.0,1.0,2.0,18.04,72.0,15.0013,114.0,6.0,11.0,0.0,2011.0
4.0,0.0,1.0,1.0,18.04,72.0,16.9979,322.0,7.0,11.0,0.0,2011.0
4.0,0.0,1.0,2.0,18.86,67.0,12.998,452.0,8.0,11.0,0.0,2011.0
4.0,0.0,1.0,2.0,19.68,67.0,22.0028,233.0,9.0,11.0,0.0,2011.0
4.0,0.0,1.0,2.0,20.5,63.0,19.0012,111.0,10.0,11.0,0.0,2011.0
4.0,0.0,1.0,2.0,22.14,60.0,19.0012,128.0,11.0,11.0,0.0,2011.0
4.0,0.0,1.0,1.0,22.96,56.0,19.9995,202.0,12.0,11.0,0.0,2011.0
4.0,0.0,1.0,1.0,24.6,49.0,26.0027,203.0,13.0,11.0,0.0,2011.0
4.0,0.0,1.0,1.0,25.42,46.0,30.0026,185.0,14.0,11.0,0.0,2011.0
4.0,0.0,1.0,1.0,26.24,44.0,22.0028,195.0,15.0,11.0,0.0,2011.0
4.0,0.0,1.0,1.0,25.42,46.0,27.9993,315.0,16.0,11.0,0.0,2011.0
4.0,0.0,1.0,1.0,25.42,46.0,16.9979,519.0,17.0,11.0,0.0,2011.0
4.0,0.0,1.0,1.0,22.96,56.0,19.0012,489.0,18.0,11.0,0.0,2011.0
4.0,0.0,1.0,1.0,24.6,53.0,19.9995,302.0,19.0,11.0,0.0,2011.0
4.0,0.0,1.0,1.0,24.6,53.0,23.9994,240.0,20.0,11.0,0.0,2011.0
4.0,0.0,1.0,1.0,24.6,53.0,23.9994,213.0,21.0,11.0,0.0,2011.0
4.0,0.0,1.0,1.0,23.78,56.0,23.9994,113.0,22.0,11.0,0.0,2011.0
4.0,0.0,1.0,1.0,22.96,64.0,19.9995,61.0,23.0,11.0,0.0,2011.0
4.0,0.0,1.0,1.0,22.96,64.0,23.9994,22.0,0.0,11.0,1.0,2011.0
4.0,0.0,1.0,1.0,22.96,60.0,19.9995,10.0,1.0,11.0,1.0,2011.0
4.0,0.0,1.0,1.0,22.96,64.0,16.9979,15.0,2.0,11.0,1.0,2011.0
4.0,0.0,1.0,2.0,22.14,68.0,22.0028,4.0,3.0,11.0,1.0,2011.0
4.0,0.0,1.0,1.0,22.96,64.0,19.9995,7.0,4.0,11.0,1.0,2011.0
4.0,0.0,1.0,1.0,22.14,68.0,19.0012,28.0,5.0,11.0,1.0,2011.0
4.0,0.0,1.0,2.0,22.96,64.0,6.0032,108.0,6.0,11.0,1.0,2011.0
4.0,0.0,1.0,2.0,22.14,68.0,11.0014,319.0,7.0,11.0,1.0,2011.0
4.0,0.0,1.0,2.0,22.14,68.0,7.0015,480.0,8.0,11.0,1.0,2011.0
4.0,0.0,1.0,2.0,22.96,64.0,6.0032,200.0,9.0,11.0,1.0,2011.0
4.0,0.0,1.0,2.0,22.96,64.0,19.0012,138.0,10.0,11.0,1.0,2011.0
4.0,0.0,1.0,2.0,22.96,64.0,12.998,134.0,11.0,11.0,1.0,2011.0
4.0,0.0,1.0,2.0,22.14,68.0,0.0,176.0,12.0,11.0,1.0,2011.0
4.0,0.0,1.0,3.0,22.14,60.0,15.0013,153.0,13.0,11.0,1.0,2011.0
4.0,0.0,1.0,2.0,22.14,60.0,19.0012,147.0,14.0,11.0,1.0,2011.0
4.0,0.0,1.0,2.0,22.14,60.0,8.9981,191.0,15.0,11.0,1.0,2011.0
4.0,0.0,1.0,2.0,21.32,68.0,8.9981,271.0,16.0,11.0,1.0,2011.0
4.0,0.0,1.0,2.0,20.5,72.0,12.998,451.0,17.0,11.0,1.0,2011.0
4.0,0.0,1.0,2.0,20.5,72.0,19.0012,441.0,18.0,11.0,1.0,2011.0
4.0,0.0,1.0,2.0,20.5,72.0,23.9994,286.0,19.0,11.0,1.0,2011.0
4.0,0.0,1.0,2.0,19.68,82.0,8.9981,238.0,20.0,11.0,1.0,2011.0
4.0,0.0,1.0,2.0,20.5,77.0,6.0032,168.0,21.0,11.0,1.0,2011.0
4.0,0.0,1.0,2.0,18.86,88.0,7.0015,128.0,22.0,11.0,1.0,2011.0
4.0,0.0,1.0,2.0,18.86,94.0,7.0015,80.0,23.0,11.0,1.0,2011.0
4.0,0.0,1.0,2.0,18.86,94.0,0.0,31.0,0.0,11.0,2.0,2011.0
4.0,0.0,1.0,3.0,18.86,94.0,6.0032,5.0,1.0,11.0,2.0,2011.0
4.0,0.0,1.0,2.0,18.86,94.0,7.0015,10.0,2.0,11.0,2.0,2011.0
4.0,0.0,1.0,2.0,18.86,94.0,7.0015,5.0,3.0,11.0,2.0,2011.0
4.0,0.0,1.0,2.0,18.04,100.0,15.0013,4.0,4.0,11.0,2.0,2011.0
4.0,0.0,1.0,3.0,18.86,94.0,7.0015,13.0,5.0,11.0,2.0,2011.0
4.0,0.0,1.0,2.0,18.86,94.0,6.0032,56.0,6.0,11.0,2.0,2011.0
4.0,0.0,1.0,3.0,18.86,94.0,0.0,137.0,7.0,11.0,2.0,2011.0
4.0,0.0,1.0,3.0,18.86,94.0,0.0,232.0,8.0,11.0,2.0,2011.0
4.0,0.0,1.0,3.0,18.86,94.0,0.0,82.0,9.0,11.0,2.0,2011.0
4.0,0.0,1.0,3.0,18.86,94.0,0.0,36.0,10.0,11.0,2.0,2011.0
4.0,0.0,1.0,3.0,18.86,94.0,6.0032,60.0,11.0,11.0,2.0,2011.0
4.0,0.0,1.0,3.0,18.86,100.0,0.0,54.0,12.0,11.0,2.0,2011.0
4.0,0.0,1.0,3.0,18.86,94.0,8.9981,58.0,13.0,11.0,2.0,2011.0
4.0,0.0,1.0,2.0,18.86,100.0,8.9981,61.0,14.0,11.0,2.0,2011.0
4.0,0.0,1.0,3.0,19.68,94.0,7.0015,66.0,15.0,11.0,2.0,2011.0
4.0,0.0,1.0,3.0,19.68,94.0,7.0015,123.0,16.0,11.0,2.0,2011.0
4.0,0.0,1.0,2.0,19.68,88.0,12.998,233.0,17.0,11.0,2.0,2011.0
4.0,0.0,1.0,3.0,18.86,88.0,26.0027,189.0,18.0,11.0,2.0,2011.0
4.0,0.0,1.0,3.0,18.86,88.0,26.0027,111.0,19.0,11.0,2.0,2011.0
4.0,0.0,1.0,3.0,18.04,88.0,26.0027,99.0,20.0,11.0,2.0,2011.0
4.0,0.0,1.0,3.0,18.04,88.0,19.0012,75.0,21.0,11.0,2.0,2011.0
4.0,0.0,1.0,3.0,17.22,88.0,15.0013,46.0,22.0,11.0,2.0,2011.0
4.0,0.0,1.0,3.0,17.22,88.0,8.9981,31.0,23.0,11.0,2.0,2011.0
4.0,0.0,1.0,2.0,17.22,88.0,16.9979,24.0,0.0,11.0,3.0,2011.0
4.0,0.0,1.0,2.0,17.22,82.0,11.0014,5.0,1.0,11.0,3.0,2011.0
4.0,0.0,1.0,2.0,17.22,82.0,15.0013,5.0,2.0,11.0,3.0,2011.0
4.0,0.0,1.0,2.0,17.22,77.0,22.0028,3.0,3.0,11.0,3.0,2011.0
4.0,0.0,1.0,2.0,16.4,62.0,27.9993,4.0,4.0,11.0,3.0,2011.0
4.0,0.0,1.0,3.0,13.94,71.0,22.0028,22.0,5.0,11.0,3.0,2011.0
4.0,0.0,1.0,3.0,14.76,57.0,15.0013,75.0,6.0,11.0,3.0,2011.0
4.0,0.0,1.0,3.0,13.94,61.0,19.0012,168.0,7.0,11.0,3.0,2011.0
4.0,0.0,1.0,3.0,13.94,61.0,19.9995,355.0,8.0,11.0,3.0,2011.0
4.0,0.0,1.0,2.0,13.94,61.0,22.0028,198.0,9.0,11.0,3.0,2011.0
4.0,0.0,1.0,2.0,13.94,61.0,22.0028,81.0,10.0,11.0,3.0,2011.0
4.0,0.0,1.0,3.0,13.12,66.0,22.0028,97.0,11.0,11.0,3.0,2011.0
4.0,0.0,1.0,2.0,13.94,53.0,19.9995,121.0,12.0,11.0,3.0,2011.0
4.0,0.0,1.0,2.0,13.94,49.0,30.0026,124.0,13.0,11.0,3.0,2011.0
4.0,0.0,1.0,2.0,13.94,49.0,26.0027,110.0,14.0,11.0,3.0,2011.0
4.0,0.0,1.0,2.0,13.94,49.0,30.0026,116.0,15.0,11.0,3.0,2011.0
4.0,0.0,1.0,1.0,13.12,39.0,27.9993,195.0,16.0,11.0,3.0,2011.0
4.0,0.0,1.0,1.0,13.12,42.0,26.0027,399.0,17.0,11.0,3.0,2011.0
4.0,0.0,1.0,1.0,13.12,39.0,12.998,307.0,18.0,11.0,3.0,2011.0
4.0,0.0,1.0,1.0,12.3,45.0,15.0013,217.0,19.0,11.0,3.0,2011.0
4.0,0.0,1.0,1.0,12.3,42.0,19.0012,169.0,20.0,11.0,3.0,2011.0
4.0,0.0,1.0,1.0,12.3,42.0,16.9979,116.0,21.0,11.0,3.0,2011.0
4.0,0.0,1.0,1.0,10.66,52.0,16.9979,84.0,22.0,11.0,3.0,2011.0
4.0,0.0,1.0,1.0,10.66,52.0,15.0013,58.0,23.0,11.0,3.0,2011.0
4.0,0.0,1.0,1.0,10.66,48.0,11.0014,30.0,0.0,11.0,4.0,2011.0
4.0,0.0,1.0,1.0,10.66,44.0,22.0028,10.0,1.0,11.0,4.0,2011.0
4.0,0.0,1.0,1.0,9.84,44.0,15.0013,10.0,2.0,11.0,4.0,2011.0
4.0,0.0,1.0,1.0,9.84,41.0,19.0012,2.0,3.0,11.0,4.0,2011.0
4.0,0.0,1.0,1.0,9.02,44.0,11.0014,5.0,4.0,11.0,4.0,2011.0
4.0,0.0,1.0,1.0,9.02,44.0,8.9981,22.0,5.0,11.0,4.0,2011.0
4.0,0.0,1.0,1.0,9.02,44.0,6.0032,71.0,6.0,11.0,4.0,2011.0
4.0,0.0,1.0,1.0,9.02,44.0,11.0014,216.0,7.0,11.0,4.0,2011.0
4.0,0.0,1.0,1.0,9.02,44.0,12.998,375.0,8.0,11.0,4.0,2011.0
4.0,0.0,1.0,1.0,10.66,41.0,12.998,213.0,9.0,11.0,4.0,2011.0
4.0,0.0,1.0,1.0,10.66,41.0,19.0012,115.0,10.0,11.0,4.0,2011.0
4.0,0.0,1.0,1.0,12.3,36.0,8.9981,140.0,11.0,11.0,4.0,2011.0
4.0,0.0,1.0,1.0,13.12,33.0,0.0,165.0,12.0,11.0,4.0,2011.0
4.0,0.0,1.0,1.0,13.94,31.0,15.0013,177.0,13.0,11.0,4.0,2011.0
4.0,0.0,1.0,1.0,13.94,31.0,8.9981,154.0,14.0,11.0,4.0,2011.0
4.0,0.0,1.0,1.0,13.94,29.0,8.9981,178.0,15.0,11.0,4.0,2011.0
4.0,0.0,1.0,1.0,13.94,29.0,8.9981,209.0,16.0,11.0,4.0,2011.0
4.0,0.0,1.0,1.0,13.12,31.0,8.9981,378.0,17.0,11.0,4.0,2011.0
4.0,0.0,1.0,1.0,12.3,36.0,11.0014,328.0,18.0,11.0,4.0,2011.0
4.0,0.0,1.0,1.0,11.48,41.0,11.0014,190.0,19.0,11.0,4.0,2011.0
4.0,0.0,1.0,1.0,11.48,48.0,12.998,137.0,20.0,11.0,4.0,2011.0
4.0,0.0,1.0,1.0,11.48,48.0,11.0014,111.0,21.0,11.0,4.0,2011.0
4.0,0.0,1.0,1.0,10.66,52.0,7.0015,97.0,22.0,11.0,4.0,2011.0
4.0,0.0,1.0,1.0,10.66,60.0,8.9981,59.0,23.0,11.0,4.0,2011.0
4.0,0.0,0.0,1.0,10.66,56.0,12.998,53.0,0.0,11.0,5.0,2011.0
4.0,0.0,0.0,1.0,10.66,52.0,19.9995,35.0,1.0,11.0,5.0,2011.0
4.0,0.0,0.0,1.0,9.84,56.0,11.0014,46.0,2.0,11.0,5.0,2011.0
4.0,0.0,0.0,1.0,10.66,48.0,16.9979,15.0,3.0,11.0,5.0,2011.0
4.0,0.0,0.0,1.0,10.66,48.0,22.0028,8.0,4.0,11.0,5.0,2011.0
4.0,0.0,0.0,1.0,9.84,56.0,16.9979,2.0,5.0,11.0,5.0,2011.0
4.0,0.0,0.0,1.0,9.84,60.0,22.0028,12.0,6.0,11.0,5.0,2011.0
4.0,0.0,0.0,1.0,9.84,60.0,16.9979,41.0,7.0,11.0,5.0,2011.0
4.0,0.0,0.0,1.0,10.66,56.0,16.9979,92.0,8.0,11.0,5.0,2011.0
4.0,0.0,0.0,1.0,11.48,52.0,19.9995,142.0,9.0,11.0,5.0,2011.0
4.0,0.0,0.0,1.0,13.12,45.0,16.9979,200.0,10.0,11.0,5.0,2011.0
4.0,0.0,0.0,1.0,14.76,40.0,0.0,233.0,11.0,11.0,5.0,2011.0
4.0,0.0,0.0,1.0,16.4,35.0,19.0012,311.0,12.0,11.0,5.0,2011.0
4.0,0.0,0.0,1.0,17.22,30.0,19.0012,363.0,13.0,11.0,5.0,2011.0
4.0,0.0,0.0,1.0,17.22,32.0,19.9995,349.0,14.0,11.0,5.0,2011.0
4.0,0.0,0.0,1.0,17.22,41.0,12.998,382.0,15.0,11.0,5.0,2011.0
4.0,0.0,0.0,1.0,17.22,38.0,19.9995,287.0,16.0,11.0,5.0,2011.0
4.0,0.0,0.0,1.0,16.4,40.0,12.998,232.0,17.0,11.0,5.0,2011.0
4.0,0.0,0.0,1.0,15.58,46.0,8.9981,208.0,18.0,11.0,5.0,2011.0
4.0,0.0,0.0,2.0,13.94,71.0,8.9981,182.0,19.0,11.0,5.0,2011.0
4.0,0.0,0.0,2.0,14.76,57.0,7.0015,163.0,20.0,11.0,5.0,2011.0
4.0,0.0,0.0,2.0,14.76,62.0,12.998,108.0,21.0,11.0,5.0,2011.0
4.0,0.0,0.0,2.0,15.58,62.0,11.0014,106.0,22.0,11.0,5.0,2011.0
4.0,0.0,0.0,1.0,15.58,62.0,15.0013,93.0,23.0,11.0,5.0,2011.0
4.0,0.0,1.0,1.0,11.48,52.0,22.0028,20.0,0.0,12.0,3.0,2011.0
4.0,0.0,1.0,1.0,10.66,60.0,19.0012,10.0,1.0,12.0,3.0,2011.0
4.0,0.0,1.0,1.0,10.66,56.0,19.9995,9.0,2.0,12.0,3.0,2011.0
4.0,0.0,1.0,1.0,10.66,56.0,16.9979,7.0,3.0,12.0,3.0,2011.0
4.0,0.0,1.0,1.0,10.66,56.0,19.0012,1.0,4.0,12.0,3.0,2011.0
4.0,0.0,1.0,1.0,10.66,56.0,16.9979,24.0,5.0,12.0,3.0,2011.0
4.0,0.0,1.0,1.0,9.84,65.0,19.0012,97.0,6.0,12.0,3.0,2011.0
4.0,0.0,1.0,1.0,9.84,65.0,23.9994,276.0,7.0,12.0,3.0,2011.0
4.0,0.0,1.0,1.0,10.66,60.0,22.0028,477.0,8.0,12.0,3.0,2011.0
4.0,0.0,1.0,1.0,12.3,52.0,22.0028,224.0,9.0,12.0,3.0,2011.0
4.0,0.0,1.0,1.0,13.12,53.0,19.9995,93.0,10.0,12.0,3.0,2011.0
4.0,0.0,1.0,1.0,13.94,49.0,16.9979,102.0,11.0,12.0,3.0,2011.0
4.0,0.0,1.0,1.0,14.76,46.0,15.0013,148.0,12.0,12.0,3.0,2011.0
4.0,0.0,1.0,1.0,16.4,40.0,15.0013,154.0,13.0,12.0,3.0,2011.0
4.0,0.0,1.0,1.0,16.4,40.0,15.0013,150.0,14.0,12.0,3.0,2011.0
4.0,0.0,1.0,1.0,16.4,40.0,15.0013,154.0,15.0,12.0,3.0,2011.0
4.0,0.0,1.0,1.0,16.4,40.0,12.998,201.0,16.0,12.0,3.0,2011.0
4.0,0.0,1.0,1.0,14.76,46.0,8.9981,418.0,17.0,12.0,3.0,2011.0
4.0,0.0,1.0,1.0,14.76,43.0,7.0015,405.0,18.0,12.0,3.0,2011.0
4.0,0.0,1.0,1.0,13.94,46.0,7.0015,228.0,19.0,12.0,3.0,2011.0
4.0,0.0,1.0,1.0,13.94,46.0,7.0015,190.0,20.0,12.0,3.0,2011.0
4.0,0.0,1.0,1.0,12.3,61.0,7.0015,162.0,21.0,12.0,3.0,2011.0
4.0,0.0,1.0,1.0,12.3,61.0,0.0,104.0,22.0,12.0,3.0,2011.0
4.0,0.0,1.0,1.0,10.66,70.0,6.0032,73.0,23.0,12.0,3.0,2011.0
4.0,0.0,1.0,1.0,10.66,70.0,6.0032,38.0,0.0,12.0,4.0,2011.0
4.0,0.0,1.0,1.0,9.84,75.0,0.0,15.0,1.0,12.0,4.0,2011.0
4.0,0.0,1.0,1.0,9.84,75.0,0.0,10.0,2.0,12.0,4.0,2011.0
4.0,0.0,1.0,1.0,9.02,80.0,0.0,1.0,3.0,12.0,4.0,2011.0
4.0,0.0,1.0,1.0,9.02,80.0,0.0,3.0,4.0,12.0,4.0,2011.0
4.0,0.0,1.0,1.0,9.02,80.0,6.0032,23.0,5.0,12.0,4.0,2011.0
4.0,0.0,1.0,1.0,9.02,80.0,0.0,87.0,6.0,12.0,4.0,2011.0
4.0,0.0,1.0,1.0,9.02,87.0,6.0032,205.0,7.0,12.0,4.0,2011.0
4.0,0.0,1.0,1.0,9.84,87.0,0.0,445.0,8.0,12.0,4.0,2011.0
4.0,0.0,1.0,1.0,11.48,81.0,0.0,246.0,9.0,12.0,4.0,2011.0
4.0,0.0,1.0,1.0,12.3,75.0,15.0013,105.0,10.0,12.0,4.0,2011.0
4.0,0.0,1.0,1.0,13.94,66.0,11.0014,160.0,11.0,12.0,4.0,2011.0
4.0,0.0,1.0,1.0,14.76,57.0,8.9981,204.0,12.0,12.0,4.0,2011.0
4.0,0.0,1.0,1.0,16.4,47.0,8.9981,207.0,13.0,12.0,4.0,2011.0
4.0,0.0,1.0,1.0,17.22,44.0,7.0015,170.0,14.0,12.0,4.0,2011.0
4.0,0.0,1.0,1.0,17.22,41.0,6.0032,199.0,15.0,12.0,4.0,2011.0
4.0,0.0,1.0,1.0,17.22,41.0,6.0032,276.0,16.0,12.0,4.0,2011.0
